CELEX,Directive name,Date of document,Date of effect,Amending,Country Code,Country,Measure Title,Transposition Deadline,Publication Date,Subject matter,Compliance_days,Compliance_weeks,Compliance_months
32009L0028,Directive 2009/28/EC of the European Parliament and of the Council of 23 April 2009 on the promotion of the use of energy from renewable sources and amending and subsequently repealing Directives 2001/77/EC and 2003/30/EC (Text with EEA relevance),2009-04-23,2009-06-25,False,BGR,Bulgaria,НАРЕДБА № РД-16-869 от 2.08.2011 г. за изчисляването на общия дял на енергията от възобновяеми източници в брутното крайно потребление на енергия и потреблението на биогорива и енергия от възобновяеми източници в транспорта,2010-12-05,2011-09-09,"Energy, Environment",278.0,39.714285714285715,9.266666666666667
32009L0028,Directive 2009/28/EC of the European Parliament and of the Council of 23 April 2009 on the promotion of the use of energy from renewable sources and amending and subsequently repealing Directives 2001/77/EC and 2003/30/EC (Text with EEA relevance),2009-04-23,2009-06-25,False,BGR,Bulgaria,"Наредба № РД-16-1117 от 14 октомври 2011 г. за условията и реда за издаване, прехвърляне, отмяна и признаване на гаранциите за произход на енергията от възобновяеми източници",2010-12-05,2011-10-28,"Energy, Environment",327.0,46.714285714285715,10.9
32009L0028,Directive 2009/28/EC of the European Parliament and of the Council of 23 April 2009 on the promotion of the use of energy from renewable sources and amending and subsequently repealing Directives 2001/77/EC and 2003/30/EC (Text with EEA relevance),2009-04-23,2009-06-25,False,CYP,Cyprus,To Περί Προδιαγραφών Πετρελαιοειδών και Καυσίμων (Πληροφόρηση που Παρέχουν οι Προμηθευτές στους Καταναλωτές για την Αμόλυβδη Βενζίνη και το Καύσιμο Ντίζελ) Διάταγμα του 2016.,2010-12-05,2016-07-08,"Energy, Environment",2042.0,291.7142857142857,68.06666666666666
32009L0028,Directive 2009/28/EC of the European Parliament and of the Council of 23 April 2009 on the promotion of the use of energy from renewable sources and amending and subsequently repealing Directives 2001/77/EC and 2003/30/EC (Text with EEA relevance),2009-04-23,2009-06-25,False,CYP,Cyprus,Ο Περί Προδιαγραφών Πετρελαιοειδών και Καυσίμων (Τροποποιητικός) Νόμος του 2013.,2010-12-05,2013-09-20,"Energy, Environment",1020.0,145.71428571428572,34.0
32009L0028,Directive 2009/28/EC of the European Parliament and of the Council of 23 April 2009 on the promotion of the use of energy from renewable sources and amending and subsequently repealing Directives 2001/77/EC and 2003/30/EC (Text with EEA relevance),2009-04-23,2009-06-25,False,CYP,Cyprus,Ο Περί Προώθησης και Ενθάρρυνσης της Χρήσης των Ανανεώσιμων Πηγών Ενέργειας Νόμος του 2013.,2010-12-05,2013-09-20,"Energy, Environment",1020.0,145.71428571428572,34.0
32009L0028,Directive 2009/28/EC of the European Parliament and of the Council of 23 April 2009 on the promotion of the use of energy from renewable sources and amending and subsequently repealing Directives 2001/77/EC and 2003/30/EC (Text with EEA relevance),2009-04-23,2009-06-25,False,CYP,Cyprus,Οι Περί Προώθησης και Ενθάρρυνσης της Χρήσης των Ανανεώσιμων Πηγών Ενέργειας (Πιστοποίηση Εγκαταστατών Μικρής Κλίμακας Συστημάτων Ανανεώσιμων Πηγών Ενέργειας) Κανονισμοί του 2014.,2010-12-05,2013-01-17,"Energy, Environment",774.0,110.57142857142857,25.8
32009L0028,Directive 2009/28/EC of the European Parliament and of the Council of 23 April 2009 on the promotion of the use of energy from renewable sources and amending and subsequently repealing Directives 2001/77/EC and 2003/30/EC (Text with EEA relevance),2009-04-23,2009-06-25,False,CYP,Cyprus,Οι Περί Προώθησης και Ενθάρρυνσης της Χρήσης των Ανανεώσιμων Πηγών Ενέργειας (Πιστοποίηση Εγκαταστατών Μικρής Κλίμακας Συστημάτων Ανανεώσιμων Πηγών Ενέργειας) Κανονισμοί του 2015.,2010-12-05,2015-11-13,"Energy, Environment",1804.0,257.7142857142857,60.13333333333333
32009L0028,Directive 2009/28/EC of the European Parliament and of the Council of 23 April 2009 on the promotion of the use of energy from renewable sources and amending and subsequently repealing Directives 2001/77/EC and 2003/30/EC (Text with EEA relevance),2009-04-23,2009-06-25,False,CYP,Cyprus,Το Περί Μεθοδολογίας Υπολογισμού των Εκπομπών Αερίων του Θερμοκηπίου στον Κύκλο Ζωής των Βιοκαύσιμων και Βιορευστών Διάταγμα του 2014.,2010-12-05,2014-01-08,"Energy, Environment",1130.0,161.42857142857142,37.666666666666664
32009L0028,Directive 2009/28/EC of the European Parliament and of the Council of 23 April 2009 on the promotion of the use of energy from renewable sources and amending and subsequently repealing Directives 2001/77/EC and 2003/30/EC (Text with EEA relevance),2009-04-23,2009-06-25,False,CYP,Cyprus,Το Περί Προώθησης και Ενθάρρυνσης της Χρήσης των Ανανεώσιμων Πηγών Ενέργειας (Εξεταστέα Ύλη για τις Εξετάσεις Εγκαταστατών Μικρής Κλίμακας Λεβήτωνκαι Θερμαστρών Βιομάζας ή/και Ηλιακών Φωτοβολταϊκών ή/και Ηλιοθερμικών Συστημάτων ή/και Γεωθερμικών συστημάτων μικρού βάθους και αντλιών θερμότητας και διαδιακασία αξιολόγησής τους) Διάταγμα του 2017.,2010-12-05,2017-01-20,"Energy, Environment",2238.0,319.7142857142857,74.6
32009L0028,Directive 2009/28/EC of the European Parliament and of the Council of 23 April 2009 on the promotion of the use of energy from renewable sources and amending and subsequently repealing Directives 2001/77/EC and 2003/30/EC (Text with EEA relevance),2009-04-23,2009-06-25,False,CYP,Cyprus,"Το Περί Προώθησης και Ενθάρρυνσης της Χρήσης των Ανανεώσιμων Πηγών Ενέργειας (Εξεταστέα Ύλη για τις Εξετάσεις Εγκαταστατών Μικρής Κλίμακας Λεβητών και Θερμαστρών Βιομάζας, ή/και Ηλιακών Φωτοβολταϊκών και Ηλιοθερμικών Συστημάτων, ή/και Γεωθερμικών Συστημάτων Μικρού Βάθους και Αντλιών Θερμότητας) Διάταγμα του 2013.",2010-12-05,2013-12-13,"Energy, Environment",1104.0,157.71428571428572,36.8
32009L0028,Directive 2009/28/EC of the European Parliament and of the Council of 23 April 2009 on the promotion of the use of energy from renewable sources and amending and subsequently repealing Directives 2001/77/EC and 2003/30/EC (Text with EEA relevance),2009-04-23,2009-06-25,False,CYP,Cyprus,"Το Περί Προώθησης και Ενθάρρυνσης της Χρήσης των Ανανεώσιμων Πηγών Ενέργειας (Κριτήρια που πρέπει να πληρεί ο φορέας κατάρτισης και ο εξεταστικός οργανισμός εγκαταστατών μικρής κλίμακας λεβήτων και θερμαστρών βιομάζας, ή/και ηλιακών φωτοβολταϊκών ή/και ηλιοθερμικών συστημάτων, ή/και γεωθερμικών συστημάτων μικρού βάθους και αντλιών θερμότητας και διαδικασία αξιολόγησής τους) Διάταγμα του 2017.",2010-12-05,2017-01-20,"Energy, Environment",2238.0,319.7142857142857,74.6
32009L0028,Directive 2009/28/EC of the European Parliament and of the Council of 23 April 2009 on the promotion of the use of energy from renewable sources and amending and subsequently repealing Directives 2001/77/EC and 2003/30/EC (Text with EEA relevance),2009-04-23,2009-06-25,False,CYP,Cyprus,"Το Περί Προώθησης και Ενθάρρυνσης της Χρήσης των Ανανεώσιμων Πηγών Ενέργειας (Κριτήρια που πρέπει να πληροί ο φορέας κατάρτισης και ο εξεταστικός οργανισμός εγκαταστατών μικρής κλίμακας λεβητών και θερμαστρών βιομάζας, ή/και ηλιακών φωτοβολταϊκών και ηλιοθερμικών συστημάτων, ή/και γεωθερμικών συστημάτων μικρού βάθους και αντλιών θερμότητας και διαδικασία αξιολόγησής τους) Διάταγμα του 2013.",2010-12-05,2013-12-13,"Energy, Environment",1104.0,157.71428571428572,36.8
32009L0028,Directive 2009/28/EC of the European Parliament and of the Council of 23 April 2009 on the promotion of the use of energy from renewable sources and amending and subsequently repealing Directives 2001/77/EC and 2003/30/EC (Text with EEA relevance),2009-04-23,2009-06-25,False,CYP,Cyprus,Το Περί Προώθησης και Ενθάρρυνσης της Χρήσης των Ανανεώσιμων Πηγών Ενέργειας (Μεθοδολογία Υπολογισμού του Μεριδίου της Ενέργειας από Ανανεώσιμες Πηγές) Διάταγμα του 2013.,2010-12-05,2013-12-13,"Energy, Environment",1104.0,157.71428571428572,36.8
32009L0028,Directive 2009/28/EC of the European Parliament and of the Council of 23 April 2009 on the promotion of the use of energy from renewable sources and amending and subsequently repealing Directives 2001/77/EC and 2003/30/EC (Text with EEA relevance),2009-04-23,2009-06-25,False,CYP,Cyprus,Το Περί Προώθησης και Ενθάρρυνσης της Χρήσης των Ανανεώσιμων Πηγών Ενέργειας (Τεχνικές Προδιαγραφές που πρέπει να πληροί ο εξοπλισμός και τα συστήματα ανανεώσιμων πηγών ενέργειας για παραγωγή θέρμανσης ή/και ψύξης) Διάταγμα του 2014.,2010-12-05,2014-01-08,"Energy, Environment",1130.0,161.42857142857142,37.666666666666664
32009L0028,Directive 2009/28/EC of the European Parliament and of the Council of 23 April 2009 on the promotion of the use of energy from renewable sources and amending and subsequently repealing Directives 2001/77/EC and 2003/30/EC (Text with EEA relevance),2009-04-23,2009-06-25,False,CYP,Cyprus,Το περί Προδιαγραφών Πετρελαιοειδών και Καυσίμων (Πληροφόρησης που Παρέχουν οι Προμηθευτές στους Καταναλωτές για την Αμόλυβδη Βενζίνη και το Καύσιμο Ντίζελ) Διάταγμα του 2016.,2010-12-05,2016-12-02,"Energy, Environment",2189.0,312.7142857142857,72.96666666666667
32009L0028,Directive 2009/28/EC of the European Parliament and of the Council of 23 April 2009 on the promotion of the use of energy from renewable sources and amending and subsequently repealing Directives 2001/77/EC and 2003/30/EC (Text with EEA relevance),2009-04-23,2009-06-25,False,CYP,Cyprus,Το περί της Μεθοδολογίας Υπολογισμού των Εκπομπών Αερίων του Θερμοκηπίου στον Κύκλο Ζωής των Βιοκαυσίμων και Βιορευστών Διάταγμα του 2013.,2010-12-05,2013-09-25,"Energy, Environment",1025.0,146.42857142857142,34.166666666666664
32009L0028,Directive 2009/28/EC of the European Parliament and of the Council of 23 April 2009 on the promotion of the use of energy from renewable sources and amending and subsequently repealing Directives 2001/77/EC and 2003/30/EC (Text with EEA relevance),2009-04-23,2009-06-25,False,CYP,Cyprus,Το περί του Καταλόγου με τα Ελάχιστα Προσόντα του Ελεγκτή Διάταγμα του 2013.,2010-12-05,2013-09-25,"Energy, Environment",1025.0,146.42857142857142,34.166666666666664
32009L0028,Directive 2009/28/EC of the European Parliament and of the Council of 23 April 2009 on the promotion of the use of energy from renewable sources and amending and subsequently repealing Directives 2001/77/EC and 2003/30/EC (Text with EEA relevance),2009-04-23,2009-06-25,False,CYP,Cyprus,Το περί του Καταλόγου με τα Ελάχιστα Προσόντα του Ελεγκτή Διάταγμα του 2013.,2010-12-05,2013-09-25,"Energy, Environment",1025.0,146.42857142857142,34.166666666666664
