CELEX,DirectiveName_short,AmendedName_short,Date of document,Date of effect,Amending,Country Code,Country,MeasureTitle_short,Transposition Deadline,Publication Date,Subject matter,Compliance_days,Compliance_weeks,Compliance_months,Infringement_Procedure,Infringement_Name,Publication Year,Media salience (MC),Climate articles (MC),Total articles (MC),year,Climate salience (GT),Economy salience (GT),Relative Climate salience (RCM),Country Code.1,Country.1,Cabinet,Start Date,Coalition Size,Technical Cabinet,Total Seats,Total Vote Share,Left-Right,State-Market,Liberty-Authority,EU Anti-Pro,Environment Protection,Nuclear Energy,Climate Energy,Renewables,Sustainable Development,Welfare State,International Peace
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DEU,Germany,Gesetz zu Sofortmaßnahmen für ei,2021-06-30,2022-07-28,"Energy, Environment",393.0,56.142857142857146,13.1,False,,2022.0,7.893150684931507,2881.0,5230138.0,2022.0,14.583333333333334,36.333333333333336,0.4013761467889908,DEU,Germany,Scholz,2021-12-08,3.0,False,416.0,51.95,3.9448545139557263,4.945964196342638,3.0249033493743984,7.962605139557266,4.920844080846968,0.735288739,5.320084889,5.284026179018286,1.8612063522617903,19.73464831568816,1.6871593840230987
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DEU,Germany,Gesetz zu Sofortmaßnahmen für ei,2021-06-30,2022-07-28,"Energy, Environment",393.0,56.142857142857146,13.1,False,,2022.0,7.893150684931507,2881.0,5230138.0,2022.0,14.583333333333334,36.333333333333336,0.4013761467889908,DEU,Germany,Scholz,2021-12-08,3.0,False,416.0,51.95,3.9448545139557263,4.945964196342638,3.0249033493743984,7.962605139557266,4.920844080846968,0.735288739,5.320084889,5.284026179018286,1.8612063522617903,19.73464831568816,1.6871593840230987
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DEU,Germany,Gesetz zum Schutz vor schädliche,2021-06-30,2021-08-18,"Energy, Environment",49.0,7.0,1.6333333333333333,False,,2021.0,9.578082191780824,3496.0,5421310.0,2021.0,8.666666666666666,28.833333333333332,0.3005780346820809,DEU,Germany,Merkel V,2018-03-14,2.0,False,399.0,20.5,6.2503,6.3498,6.9333,8.5024,3.428,3.279,3.875,3.875,2.534,9.836,0.373
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DEU,Germany,Gesetz zur Neureglung des Kraft-,2021-06-30,2022-12-30,"Energy, Environment",548.0,78.28571428571429,18.266666666666666,False,,2022.0,7.893150684931507,2881.0,5230138.0,2022.0,14.583333333333334,36.333333333333336,0.4013761467889908,DEU,Germany,Scholz,2021-12-08,3.0,False,416.0,51.95,3.9448545139557263,4.945964196342638,3.0249033493743984,7.962605139557266,4.920844080846968,0.735288739,5.320084889,5.284026179018286,1.8612063522617903,19.73464831568816,1.6871593840230987
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DEU,Germany,Gesetz zur Ordnung des Wasserhau,2021-06-30,2021-08-18,"Energy, Environment",49.0,7.0,1.6333333333333333,False,,2021.0,9.578082191780824,3496.0,5421310.0,2021.0,8.666666666666666,28.833333333333332,0.3005780346820809,DEU,Germany,Merkel V,2018-03-14,2.0,False,399.0,20.5,6.2503,6.3498,6.9333,8.5024,3.428,3.279,3.875,3.875,2.534,9.836,0.373
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DEU,Germany,Gesetz zur Umsetzung von Vorgabe,2021-06-30,2021-08-30,"Energy, Environment",61.0,8.714285714285714,2.033333333333333,False,,2021.0,9.578082191780824,3496.0,5421310.0,2021.0,8.666666666666666,28.833333333333332,0.3005780346820809,DEU,Germany,Merkel V,2018-03-14,2.0,False,399.0,20.5,6.2503,6.3498,6.9333,8.5024,3.428,3.279,3.875,3.875,2.534,9.836,0.373
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DEU,Germany,Gesetz zur Vereinheitlichung des,2021-06-30,2020-08-13,"Energy, Environment",-321.0,-45.857142857142854,-10.7,False,,2020.0,16.379781420765028,5995.0,5630532.0,2020.0,2.6666666666666665,35.333333333333336,0.0754716981132075,DEU,Germany,Merkel V,2018-03-14,2.0,False,399.0,20.5,6.2503,6.3498,6.9333,8.5024,3.428,3.279,3.875,3.875,2.534,9.836,0.373
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DEU,Germany,Gesetz zur Weiterentwicklung der,2021-06-30,2021-09-29,"Energy, Environment",91.0,13.0,3.033333333333333,False,,2021.0,9.578082191780824,3496.0,5421310.0,2021.0,8.666666666666666,28.833333333333332,0.3005780346820809,DEU,Germany,Merkel V,2018-03-14,2.0,False,399.0,20.5,6.2503,6.3498,6.9333,8.5024,3.428,3.279,3.875,3.875,2.534,9.836,0.373
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DEU,Germany,Gesetz zur Änderung der Vorschri,2021-06-30,2024-02-08,"Energy, Environment",953.0,136.14285714285714,31.766666666666666,False,,2024.0,15.1775956284153,5555.0,4890591.0,2024.0,7.75,34.25,0.2262773722627737,DEU,Germany,Scholz,2021-12-08,3.0,False,416.0,51.95,3.9448545139557263,4.945964196342638,3.0249033493743984,7.962605139557266,4.920844080846968,0.735288739,5.320084889,5.284026179018286,1.8612063522617903,19.73464831568816,1.6871593840230987
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DEU,Germany,Gesetz zur Änderung des Bundesbe,2021-06-30,2021-06-17,"Energy, Environment",-13.0,-1.8571428571428572,-0.4333333333333333,False,,2021.0,9.578082191780824,3496.0,5421310.0,2021.0,8.666666666666666,28.833333333333332,0.3005780346820809,DEU,Germany,Merkel V,2018-03-14,2.0,False,399.0,20.5,6.2503,6.3498,6.9333,8.5024,3.428,3.279,3.875,3.875,2.534,9.836,0.373
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DEU,Germany,Gesetz zur Änderung des Erneuerb,2021-06-30,2020-12-28,"Energy, Environment",-184.0,-26.285714285714285,-6.133333333333334,False,,2020.0,16.379781420765028,5995.0,5630532.0,2020.0,2.6666666666666665,35.333333333333336,0.0754716981132075,DEU,Germany,Merkel V,2018-03-14,2.0,False,399.0,20.5,6.2503,6.3498,6.9333,8.5024,3.428,3.279,3.875,3.875,2.534,9.836,0.373
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DEU,Germany,Neunte Verordnung zur Durchführu,2021-06-30,2020-11-11,"Energy, Environment",-231.0,-33.0,-7.7,False,,2020.0,16.379781420765028,5995.0,5630532.0,2020.0,2.6666666666666665,35.333333333333336,0.0754716981132075,DEU,Germany,Merkel V,2018-03-14,2.0,False,399.0,20.5,6.2503,6.3498,6.9333,8.5024,3.428,3.279,3.875,3.875,2.534,9.836,0.373
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DEU,Germany,Richtlinie für die Bundesförderu,2021-06-30,2022-12-30,"Energy, Environment",548.0,78.28571428571429,18.266666666666666,False,,2022.0,7.893150684931507,2881.0,5230138.0,2022.0,14.583333333333334,36.333333333333336,0.4013761467889908,DEU,Germany,Scholz,2021-12-08,3.0,False,416.0,51.95,3.9448545139557263,4.945964196342638,3.0249033493743984,7.962605139557266,4.920844080846968,0.735288739,5.320084889,5.284026179018286,1.8612063522617903,19.73464831568816,1.6871593840230987
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DEU,Germany,Richtlinie für die Bundesförderu,2021-06-30,2022-12-30,"Energy, Environment",548.0,78.28571428571429,18.266666666666666,False,,2022.0,7.893150684931507,2881.0,5230138.0,2022.0,14.583333333333334,36.333333333333336,0.4013761467889908,DEU,Germany,Scholz,2021-12-08,3.0,False,416.0,51.95,3.9448545139557263,4.945964196342638,3.0249033493743984,7.962605139557266,4.920844080846968,0.735288739,5.320084889,5.284026179018286,1.8612063522617903,19.73464831568816,1.6871593840230987
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DEU,Germany,Richtlinie für die Bundesförderu,2021-06-30,2022-12-30,"Energy, Environment",548.0,78.28571428571429,18.266666666666666,False,,2022.0,7.893150684931507,2881.0,5230138.0,2022.0,14.583333333333334,36.333333333333336,0.4013761467889908,DEU,Germany,Scholz,2021-12-08,3.0,False,416.0,51.95,3.9448545139557263,4.945964196342638,3.0249033493743984,7.962605139557266,4.920844080846968,0.735288739,5.320084889,5.284026179018286,1.8612063522617903,19.73464831568816,1.6871593840230987
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DEU,Germany,Richtlinie für die Bundesförderu,2021-06-30,2022-08-18,"Energy, Environment",414.0,59.142857142857146,13.8,False,,2022.0,7.893150684931507,2881.0,5230138.0,2022.0,14.583333333333334,36.333333333333336,0.4013761467889908,DEU,Germany,Scholz,2021-12-08,3.0,False,416.0,51.95,3.9448545139557263,4.945964196342638,3.0249033493743984,7.962605139557266,4.920844080846968,0.735288739,5.320084889,5.284026179018286,1.8612063522617903,19.73464831568816,1.6871593840230987
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DEU,Germany,Verordnung zur Festlegung weiter,2021-06-30,2021-11-23,"Energy, Environment",146.0,20.857142857142858,4.866666666666666,False,,2021.0,9.578082191780824,3496.0,5421310.0,2021.0,8.666666666666666,28.833333333333332,0.3005780346820809,DEU,Germany,Merkel V,2018-03-14,2.0,False,399.0,20.5,6.2503,6.3498,6.9333,8.5024,3.428,3.279,3.875,3.875,2.534,9.836,0.373
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DEU,Germany,Verordnung zur Neufassung der Bi,2021-06-30,2021-12-07,"Energy, Environment",160.0,22.857142857142858,5.333333333333333,False,,2021.0,9.578082191780824,3496.0,5421310.0,2021.0,8.666666666666666,28.833333333333332,0.3005780346820809,DEU,Germany,Merkel V,2018-03-14,2.0,False,399.0,20.5,6.2503,6.3498,6.9333,8.5024,3.428,3.279,3.875,3.875,2.534,9.836,0.373
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DEU,Germany,Verordnung zur Umsetzung der Vor,2021-06-30,2021-10-04,"Energy, Environment",96.0,13.714285714285714,3.2,False,,2021.0,9.578082191780824,3496.0,5421310.0,2021.0,8.666666666666666,28.833333333333332,0.3005780346820809,DEU,Germany,Merkel V,2018-03-14,2.0,False,399.0,20.5,6.2503,6.3498,6.9333,8.5024,3.428,3.279,3.875,3.875,2.534,9.836,0.373
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DEU,Germany,Verordnung über das Herkunftsnac,2021-06-30,2024-04-30,"Energy, Environment",1035.0,147.85714285714286,34.5,False,,2024.0,15.1775956284153,5555.0,4890591.0,2024.0,7.75,34.25,0.2262773722627737,DEU,Germany,Scholz,2021-12-08,3.0,False,416.0,51.95,3.9448545139557263,4.945964196342638,3.0249033493743984,7.962605139557266,4.920844080846968,0.735288739,5.320084889,5.284026179018286,1.8612063522617903,19.73464831568816,1.6871593840230987
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DEU,Germany,Verwaltungsgerichtsordnung (VwGO,2021-06-30,2021-07-16,"Energy, Environment",16.0,2.2857142857142856,0.5333333333333333,False,,2021.0,9.578082191780824,3496.0,5421310.0,2021.0,8.666666666666666,28.833333333333332,0.3005780346820809,DEU,Germany,Merkel V,2018-03-14,2.0,False,399.0,20.5,6.2503,6.3498,6.9333,8.5024,3.428,3.279,3.875,3.875,2.534,9.836,0.373
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DEU,Germany,Verwaltungsverfahrensgesetz (VwV,2021-06-30,2021-06-21,"Energy, Environment",-9.0,-1.2857142857142858,-0.3,False,,2021.0,9.578082191780824,3496.0,5421310.0,2021.0,8.666666666666666,28.833333333333332,0.3005780346820809,DEU,Germany,Merkel V,2018-03-14,2.0,False,399.0,20.5,6.2503,6.3498,6.9333,8.5024,3.428,3.279,3.875,3.875,2.534,9.836,0.373
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse af lov om bæredyg,2021-06-30,2020-02-10,"Energy, Environment",-506.0,-72.28571428571429,-16.866666666666667,False,,2020.0,0.4836065573770491,177.0,479346.0,2020.0,5.5,45.583333333333336,0.1206581352833637,DNK,Denmark,Frederiksen I,2019-06-27,1.0,False,48.0,25.9,3.8011,3.5292,4.2722,7.4311,16.095,1.463,5.968,5.968,0.385,24.875,0.0
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse af lov om bæredyg,2021-06-30,,"Energy, Environment",,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse af lov om elforsy,2021-06-30,2021-11-29,"Energy, Environment",152.0,21.714285714285715,5.066666666666666,False,,2021.0,0.6821917808219178,249.0,466403.0,2021.0,5.166666666666667,39.083333333333336,0.1321961620469083,DNK,Denmark,Frederiksen I,2019-06-27,1.0,False,48.0,25.9,3.8011,3.5292,4.2722,7.4311,16.095,1.463,5.968,5.968,0.385,24.875,0.0
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse af lov om fjernkø,2021-06-30,2021-10-12,"Energy, Environment",104.0,14.857142857142858,3.466666666666667,False,,2021.0,0.6821917808219178,249.0,466403.0,2021.0,5.166666666666667,39.083333333333336,0.1321961620469083,DNK,Denmark,Frederiksen I,2019-06-27,1.0,False,48.0,25.9,3.8011,3.5292,4.2722,7.4311,16.095,1.463,5.968,5.968,0.385,24.875,0.0
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse af lov om fremme ,2021-06-30,2021-10-08,"Energy, Environment",100.0,14.285714285714286,3.3333333333333335,False,,2021.0,0.6821917808219178,249.0,466403.0,2021.0,5.166666666666667,39.083333333333336,0.1321961620469083,DNK,Denmark,Frederiksen I,2019-06-27,1.0,False,48.0,25.9,3.8011,3.5292,4.2722,7.4311,16.095,1.463,5.968,5.968,0.385,24.875,0.0
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse af lov om fremme ,2021-06-30,2024-02-06,"Energy, Environment",951.0,135.85714285714286,31.7,False,,2024.0,0.5,183.0,292462.0,2024.0,7.333333333333333,50.666666666666664,0.1447368421052631,DNK,Denmark,Frederiksen II,2022-12-15,3.0,False,89.0,50.099999999999994,5.136004990019961,5.137299001996009,4.339487225548902,8.090253293413175,10.338682065217393,0.369725543,4.643815217391304,4.643815217391304,0.097296196,31.36963315217392,0.0
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse af lov om naturga,2021-06-30,2020-02-06,"Energy, Environment",-510.0,-72.85714285714286,-17.0,False,,2020.0,0.4836065573770491,177.0,479346.0,2020.0,5.5,45.583333333333336,0.1206581352833637,DNK,Denmark,Frederiksen I,2019-06-27,1.0,False,48.0,25.9,3.8011,3.5292,4.2722,7.4311,16.095,1.463,5.968,5.968,0.385,24.875,0.0
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse af lov om varmefo,2021-06-30,2020-08-14,"Energy, Environment",-320.0,-45.714285714285715,-10.666666666666666,False,,2020.0,0.4836065573770491,177.0,479346.0,2020.0,5.5,45.583333333333336,0.1206581352833637,DNK,Denmark,Frederiksen I,2019-06-27,1.0,False,48.0,25.9,3.8011,3.5292,4.2722,7.4311,16.095,1.463,5.968,5.968,0.385,24.875,0.0
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse nr. 1150 af 05/09,2021-06-30,2023-09-07,"Energy, Environment",799.0,114.14285714285714,26.633333333333333,False,,2023.0,0.3260273972602739,119.0,358788.0,2023.0,7.666666666666667,51.916666666666664,0.1476725521669342,DNK,Denmark,Frederiksen II,2022-12-15,3.0,False,89.0,50.099999999999994,5.136004990019961,5.137299001996009,4.339487225548902,8.090253293413175,10.338682065217393,0.369725543,4.643815217391304,4.643815217391304,0.097296196,31.36963315217392,0.0
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse nr. 767 af 20. ju,2021-06-30,2024-06-22,"Energy, Environment",1088.0,155.42857142857142,36.266666666666666,False,,2024.0,0.5,183.0,292462.0,2024.0,7.333333333333333,50.666666666666664,0.1447368421052631,DNK,Denmark,Frederiksen II,2022-12-15,3.0,False,89.0,50.099999999999994,5.136004990019961,5.137299001996009,4.339487225548902,8.090253293413175,10.338682065217393,0.369725543,4.643815217391304,4.643815217391304,0.097296196,31.36963315217392,0.0
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse nr. 866 af 20. ju,2021-06-30,2025-06-28,"Energy, Environment",1459.0,208.42857142857144,48.63333333333333,False,,2025.0,0.3333333333333333,2.0,4081.0,2025.0,6.5,58.5,0.1111111111111111,DNK,Denmark,Frederiksen II,2022-12-15,3.0,False,89.0,50.099999999999994,5.136004990019961,5.137299001996009,4.339487225548902,8.090253293413175,10.338682065217393,0.369725543,4.643815217391304,4.643815217391304,0.097296196,31.36963315217392,0.0
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse nr. 866 af 20. ju,2021-06-30,2025-06-28,"Energy, Environment",1459.0,208.42857142857144,48.63333333333333,False,,2025.0,0.3333333333333333,2.0,4081.0,2025.0,6.5,58.5,0.1111111111111111,DNK,Denmark,Frederiksen II,2022-12-15,3.0,False,89.0,50.099999999999994,5.136004990019961,5.137299001996009,4.339487225548902,8.090253293413175,10.338682065217393,0.369725543,4.643815217391304,4.643815217391304,0.097296196,31.36963315217392,0.0
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse om CO2e-fortrængn,2021-06-30,2023-05-26,"Energy, Environment",695.0,99.28571428571428,23.166666666666668,False,,2023.0,0.3260273972602739,119.0,358788.0,2023.0,7.666666666666667,51.916666666666664,0.1476725521669342,DNK,Denmark,Frederiksen II,2022-12-15,3.0,False,89.0,50.099999999999994,5.136004990019961,5.137299001996009,4.339487225548902,8.090253293413175,10.338682065217393,0.369725543,4.643815217391304,4.643815217391304,0.097296196,31.36963315217392,0.0
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse om Håndbog for En,2021-06-30,2021-05-19,"Energy, Environment",-42.0,-6.0,-1.4,False,,2021.0,0.6821917808219178,249.0,466403.0,2021.0,5.166666666666667,39.083333333333336,0.1321961620469083,DNK,Denmark,Frederiksen I,2019-06-27,1.0,False,48.0,25.9,3.8011,3.5292,4.2722,7.4311,16.095,1.463,5.968,5.968,0.385,24.875,0.0
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse om Håndbog om opf,2021-06-30,2023-06-02,"Energy, Environment",702.0,100.28571428571428,23.4,False,,2023.0,0.3260273972602739,119.0,358788.0,2023.0,7.666666666666667,51.916666666666664,0.1476725521669342,DNK,Denmark,Frederiksen II,2022-12-15,3.0,False,89.0,50.099999999999994,5.136004990019961,5.137299001996009,4.339487225548902,8.090253293413175,10.338682065217393,0.369725543,4.643815217391304,4.643815217391304,0.097296196,31.36963315217392,0.0
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse om Håndbog om opf,2021-06-30,2025-05-16,"Energy, Environment",1416.0,202.28571428571428,47.2,False,,2025.0,0.3333333333333333,2.0,4081.0,2025.0,6.5,58.5,0.1111111111111111,DNK,Denmark,Frederiksen II,2022-12-15,3.0,False,89.0,50.099999999999994,5.136004990019961,5.137299001996009,4.339487225548902,8.090253293413175,10.338682065217393,0.369725543,4.643815217391304,4.643815217391304,0.097296196,31.36963315217392,0.0
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse om Håndbog om opf,2021-06-30,2021-06-18,"Energy, Environment",-12.0,-1.7142857142857142,-0.4,False,,2021.0,0.6821917808219178,249.0,466403.0,2021.0,5.166666666666667,39.083333333333336,0.1321961620469083,DNK,Denmark,Frederiksen I,2019-06-27,1.0,False,48.0,25.9,3.8011,3.5292,4.2722,7.4311,16.095,1.463,5.968,5.968,0.385,24.875,0.0
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse om VE-egenforbrug,2021-06-30,2023-06-22,"Energy, Environment",722.0,103.14285714285714,24.066666666666663,False,,2023.0,0.3260273972602739,119.0,358788.0,2023.0,7.666666666666667,51.916666666666664,0.1476725521669342,DNK,Denmark,Frederiksen II,2022-12-15,3.0,False,89.0,50.099999999999994,5.136004990019961,5.137299001996009,4.339487225548902,8.090253293413175,10.338682065217393,0.369725543,4.643815217391304,4.643815217391304,0.097296196,31.36963315217392,0.0
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse om VE-fællesskabe,2021-06-30,2021-06-02,"Energy, Environment",-28.0,-4.0,-0.9333333333333332,False,,2021.0,0.6821917808219178,249.0,466403.0,2021.0,5.166666666666667,39.083333333333336,0.1321961620469083,DNK,Denmark,Frederiksen I,2019-06-27,1.0,False,48.0,25.9,3.8011,3.5292,4.2722,7.4311,16.095,1.463,5.968,5.968,0.385,24.875,0.0
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse om biobrændstoffe,2021-06-30,2021-06-03,"Energy, Environment",-27.0,-3.857142857142857,-0.9,False,,2021.0,0.6821917808219178,249.0,466403.0,2021.0,5.166666666666667,39.083333333333336,0.1321961620469083,DNK,Denmark,Frederiksen I,2019-06-27,1.0,False,48.0,25.9,3.8011,3.5292,4.2722,7.4311,16.095,1.463,5.968,5.968,0.385,24.875,0.0
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse om bæredygtighed ,2021-06-30,2023-06-02,"Energy, Environment",702.0,100.28571428571428,23.4,False,,2023.0,0.3260273972602739,119.0,358788.0,2023.0,7.666666666666667,51.916666666666664,0.1476725521669342,DNK,Denmark,Frederiksen II,2022-12-15,3.0,False,89.0,50.099999999999994,5.136004990019961,5.137299001996009,4.339487225548902,8.090253293413175,10.338682065217393,0.369725543,4.643815217391304,4.643815217391304,0.097296196,31.36963315217392,0.0
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse om bæredygtighed ,2021-06-30,2025-05-20,"Energy, Environment",1420.0,202.8571428571429,47.333333333333336,False,,2025.0,0.3333333333333333,2.0,4081.0,2025.0,6.5,58.5,0.1111111111111111,DNK,Denmark,Frederiksen II,2022-12-15,3.0,False,89.0,50.099999999999994,5.136004990019961,5.137299001996009,4.339487225548902,8.090253293413175,10.338682065217393,0.369725543,4.643815217391304,4.643815217391304,0.097296196,31.36963315217392,0.0
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse om bæredygtighed ,2021-06-30,2021-06-14,"Energy, Environment",-16.0,-2.2857142857142856,-0.5333333333333333,False,,2021.0,0.6821917808219178,249.0,466403.0,2021.0,5.166666666666667,39.083333333333336,0.1321961620469083,DNK,Denmark,Frederiksen I,2019-06-27,1.0,False,48.0,25.9,3.8011,3.5292,4.2722,7.4311,16.095,1.463,5.968,5.968,0.385,24.875,0.0
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse om energimærkning,2021-06-30,2020-11-18,"Energy, Environment",-224.0,-32.0,-7.466666666666667,False,,2020.0,0.4836065573770491,177.0,479346.0,2020.0,5.5,45.583333333333336,0.1206581352833637,DNK,Denmark,Frederiksen I,2019-06-27,1.0,False,48.0,25.9,3.8011,3.5292,4.2722,7.4311,16.095,1.463,5.968,5.968,0.385,24.875,0.0
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse om energivirksomh,2021-06-30,2020-10-23,"Energy, Environment",-250.0,-35.714285714285715,-8.333333333333334,False,,2020.0,0.4836065573770491,177.0,479346.0,2020.0,5.5,45.583333333333336,0.1206581352833637,DNK,Denmark,Frederiksen I,2019-06-27,1.0,False,48.0,25.9,3.8011,3.5292,4.2722,7.4311,16.095,1.463,5.968,5.968,0.385,24.875,0.0
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse om energivirksomh,2021-06-30,2020-12-29,"Energy, Environment",-183.0,-26.142857142857142,-6.1,False,,2020.0,0.4836065573770491,177.0,479346.0,2020.0,5.5,45.583333333333336,0.1206581352833637,DNK,Denmark,Frederiksen I,2019-06-27,1.0,False,48.0,25.9,3.8011,3.5292,4.2722,7.4311,16.095,1.463,5.968,5.968,0.385,24.875,0.0
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse om godkendelse af,2021-06-30,2021-11-23,"Energy, Environment",146.0,20.857142857142858,4.866666666666666,False,,2021.0,0.6821917808219178,249.0,466403.0,2021.0,5.166666666666667,39.083333333333336,0.1321961620469083,DNK,Denmark,Frederiksen I,2019-06-27,1.0,False,48.0,25.9,3.8011,3.5292,4.2722,7.4311,16.095,1.463,5.968,5.968,0.385,24.875,0.0
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse om godkendelse af,2021-06-30,2021-05-04,"Energy, Environment",-57.0,-8.142857142857142,-1.9,False,,2021.0,0.6821917808219178,249.0,466403.0,2021.0,5.166666666666667,39.083333333333336,0.1321961620469083,DNK,Denmark,Frederiksen I,2019-06-27,1.0,False,48.0,25.9,3.8011,3.5292,4.2722,7.4311,16.095,1.463,5.968,5.968,0.385,24.875,0.0
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse om håndbog om dok,2021-06-30,2023-05-31,"Energy, Environment",700.0,100.0,23.333333333333332,False,,2023.0,0.3260273972602739,119.0,358788.0,2023.0,7.666666666666667,51.916666666666664,0.1476725521669342,DNK,Denmark,Frederiksen II,2022-12-15,3.0,False,89.0,50.099999999999994,5.136004990019961,5.137299001996009,4.339487225548902,8.090253293413175,10.338682065217393,0.369725543,4.643815217391304,4.643815217391304,0.097296196,31.36963315217392,0.0
32018L2001,Directive (EU) 2018/2001,,2018-11-12,2018-12-24,False,DNK,Denmark,Bekendtgørelse om håndbog om dok,2021-06-30,2025-05-15,"Energy, Environment",1415.0,202.1428571428571,47.166666666666664,False,,2025.0,0.3333333333333333,2.0,4081.0,2025.0,6.5,58.5,0.1111111111111111,DNK,Denmark,Frederiksen II,2022-12-15,3.0,False,89.0,50.099999999999994,5.136004990019961,5.137299001996009,4.339487225548902,8.090253293413175,10.338682065217393,0.369725543,4.643815217391304,4.643815217391304,0.097296196,31.36963315217392,0.0
